"time","mass","ND","sample","Vol","ND.V","SNACS","ND.V2","density"
692.66365,11.0340920957099,0.0212047980655239,"AA Man PBS",58.9280521193182,0.000359842168592102,0.000249052833228613,6.10646637128764e-06,0.187246849316654
695.0548,12.1691760788909,-0.113000417311734,"AA Man PBS",64.9900178470377,-0.00173873497892699,-0.00173194600860571,-2.67538775419224e-05,0.187246849316654
695.75385,11.9519974332417,-0.0152545785406072,"AA Man PBS",63.830165777741,-0.000238986979819608,-0.000254694580293716,-3.74410714601258e-06,0.187246849316654
695.91795,12.8042644248627,0.0827726398955467,"AA Man PBS",68.3817349749334,0.00121044954366672,0.00128302449351548,1.77013575936679e-05,0.187246849316654
696.06255,11.7180028575124,0.000564200020498368,"AA Man PBS",62.5805074973307,9.01558717021324e-06,-3.09304715689623e-05,1.44063823237576e-07,0.187246849316654
696.2208,11.2019865652575,-0.104330951499637,"AA Man PBS",59.8246998875467,-0.00174394441920727,-0.00183734231256668,-2.91509096156836e-05,0.187246849316654
697.75705,13.2832180306872,-0.0594665711809136,"AA Man PBS",70.9396076845272,-0.000838270369993658,-0.000716082744511299,-1.18166761468642e-05,0.187246849316654
697.9815,12.9028453182354,0.122695641521795,"AA Man PBS",68.9082105537346,0.00178056635828784,0.00186335286480324,2.58396836019904e-05,0.187246849316654
699.4712,12.3389866809428,-0.0219714945582652,"AA Man PBS",65.8968988048301,-0.000333422284762432,-0.000309043388785939,-5.05975684455112e-06,0.187246849316654
699.9231,9.68966033016023,0.0582668597008035,"AA Man PBS",51.7480553906358,0.00112597196669437,0.000875918919178837,2.17587300275273e-05,0.187246849316654
700.5401,13.0935902609798,0.0801931151481388,"AA Man PBS",69.9268922748985,0.00114681365836882,0.00124935858586288,1.64001805465691e-05,0.187246849316654
701.76725,10.3758140163069,-0.0118099230516385,"AA Man PBS",55.4124892043461,-0.000213127459553148,-0.000392104895878756,-3.84619898173482e-06,0.187246849316654
701.97625,10.4905416632092,0.0588131650811121,"AA Man PBS",56.0251972275838,0.00104976274946794,0.0008826694402535,1.87373325113632e-05,0.187246849316654
702.66235,12.617429473091,0.00593434871135545,"AA Man PBS",67.3839347318129,8.80677083487937e-05,0.000141289255808372,1.306954078881e-06,0.187246849316654
707.2231,11.9461406306934,-0.157398473040009,"AA Man PBS",63.7988872672097,-0.00246710373459611,-0.00248341801521949,-3.86700119747089e-05,0.187246849316654
708.2034,16.0851286028056,-0.153104040309589,"AA Man PBS",85.9033338158015,-0.00178228286969494,-0.00136985777929242,-2.07475401771554e-05,0.187246849316654
709.0986,10.762503831345,-0.0991949426015041,"AA Man PBS",57.4776230981836,-0.0017258010553439,-0.00186472301211783,-3.00256162714988e-05,0.187246849316654
709.8593,13.6740151271485,0.0212927344528866,"AA Man PBS",73.0266766947001,0.000291574742499982,0.000454243302564536,3.99271548011088e-06,0.187246849316654
710.25345,11.0158478742388,-0.0515173335993391,"AA Man PBS",58.8306180554732,-0.000875689144566896,-0.000988368317758154,-1.48849217212231e-05,0.187246849316654
710.45725,13.9425349401362,-0.0400454430511813,"AA Man PBS",74.4607185168597,-0.000537806293691808,-0.000347322959459261,-7.2226847175808e-06,0.187246849316654
711.3681,9.94676435678813,0.123021368922042,"AA Man PBS",53.1211307057409,0.00231586502937045,0.00209244424544384,4.35959287500665e-05,0.187246849316654
711.6925,12.2952841473939,0.0320281890303988,"AA Man PBS",65.663503510285,0.000487762414708532,0.000507614359441813,7.42821184727271e-06,0.187246849316654
711.82335,9.7637526875547,0.0171394146010355,"AA Man PBS",52.143748870472,0.000328695480710656,8.63173312429448e-05,6.30364114262582e-06,0.187246849316654
711.9595,12.0412822210336,0.109414676631964,"AA Man PBS",64.3069950975279,0.00170144284406426,0.00169498385799009,2.64581301222962e-05,0.187246849316654
712.14395,13.7072171530452,0.054029787703165,"AA Man PBS",73.2039935682169,0.000738071586938984,0.000904179397321647,1.00823951121081e-05,0.187246849316654
716.64635,14.4835212734002,-0.0287554100656046,"AA Man PBS",77.3498797243155,-0.000371757657130075,-0.000125235952692055,-4.80618274333541e-06,0.187246849316654
716.7548,13.4327195695357,-0.213253504382493,"AA Man PBS",71.7380272007652,-0.00297267032149747,-0.00283499649596689,-4.14378599118455e-05,0.187246849316654
716.9135,8.8762355522559,-0.0738996516352564,"AA Man PBS",47.4039247370473,-0.00155893530008713,-0.00189324740561524,-3.28862073917854e-05,0.187246849316654
717.82725,9.71820179728193,-0.0409049922920795,"AA Man PBS",51.9004823458869,-0.000788142815696225,-0.00103523937946637,-1.51856549317539e-05,0.187246849316654
717.9421,11.7919995255408,-0.0966542259071777,"AA Man PBS",62.9756899439163,-0.00153478629600175,-0.0015670673687293,-2.43710914063596e-05,0.187246849316654
726.6473,10.9841829577095,-0.0195152745932227,"AA Man PBS",58.6615101818568,-0.000332675966450971,-0.000448635167631639,-5.67111152473983e-06,0.187246849316654
727.0712,13.2823525584786,-0.0737238892949058,"AA Man PBS",70.9349855922904,-0.00103931633564635,-0.000917218360584058,-1.46516747267699e-05,0.187246849316654
727.3882,12.9458515258347,-0.199990262836043,"AA Man PBS",69.1378870890475,-0.00289262908162729,-0.00280538775317944,-4.18385519635808e-05,0.187246849316654
727.5539,12.1740708912487,-0.0496912926451604,"AA Man PBS",65.0161588068224,-0.000764291424733418,-0.000756995422551759,-1.17554072519771e-05,0.187246849316654
727.69075,12.3917200602824,-0.180265212217077,"AA Man PBS",66.1785237268624,-0.00272392314100391,-0.00269408182860039,-4.11602282372801e-05,0.187246849316654
728.03985,15.1460978194059,-0.0671223001128834,"AA Man PBS",80.8883987884479,-0.000829813683028048,-0.000514658618574238,-1.02587477989063e-05,0.187246849316654
729.12705,12.8362662073287,0.0464103560198602,"AA Man PBS",68.552641895839,0.000677003172107903,0.000752893044391474,9.8756685867273e-06,0.187246849316654
729.54025,14.0306923042567,-0.11965357679044,"AA Man PBS",74.9315267811495,-0.00159683889986533,-0.00139722373604086,-2.13106414410742e-05,0.187246849316654
731.1762,10.227804463122,-0.154973298875239,"AA Man PBS",54.622037702892,-0.00283719365649066,-0.00303150274469975,-5.19422887868653e-05,0.187246849316654
733.31745,14.9899567990559,-0.108730240389237,"AA Man PBS",80.0545208304484,-0.00135820237584736,-0.00105922126582571,-1.69659672153177e-05,0.187246849316654
734.0684,12.4456490124458,0.141975322549792,"AA Man PBS",66.4665336579251,0.00213604222661104,0.00217146979951747,3.2137108843442e-05,0.187246849316654
734.5177,13.2345435236819,-0.152779268341306,"AA Man PBS",70.6796593479708,-0.00216157335435279,-0.00204442770474934,-3.05826792926507e-05,0.187246849316654
735.87995,11.5346918830495,-0.135055797370212,"AA Man PBS",61.6015272093745,-0.00219240988800776,-0.00225134431598669,-3.55901872457818e-05,0.187246849316654
736.47855,12.7224368933248,-0.0444311188197662,"AA Man PBS",67.9447314587913,-0.000653930302847894,-0.000589831503362594,-9.62444458617817e-06,0.187246849316654
741.45585,12.197925265952,-0.0879227799613107,"AA Man PBS",65.1435541397231,-0.00134967735676088,-0.00133991038590876,-2.07185096758158e-05,0.187246849316654
741.8194,9.30056487917957,0.121962854330457,"AA Man PBS",49.6700740926826,0.00245545948054917,0.00216510176434493,4.94353899284983e-05,0.187246849316654
742.45205,14.6264893680792,-0.155146963527784,"AA Man PBS",78.113407095808,-0.00198617586015026,-0.00172484472611195,-2.54268240753366e-05,0.187246849316654
743.14055,12.1034001820758,-0.202232692962663,"AA Man PBS",64.6387387891782,-0.00312866087350888,-0.00312868533604104,-4.84022574096492e-05,0.187246849316654
743.62445,13.3176655679243,0.139445208053347,"AA Man PBS",71.1235762659096,0.00196060456144673,0.0020863604542321,2.75661695373223e-05,0.187246849316654
743.85065,8.96472078089111,0.0221116609115537,"AA Man PBS",47.876483976138,0.000461848053056158,0.000136701739148057,9.64665770540598e-06,0.187246849316654
743.9659,11.4957742040997,-0.132437191171765,"AA Man PBS",61.3936856403878,-0.00215717935468988,-0.00222014509208723,-3.51368277077469e-05,0.187246849316654
748.3663,11.2967740297952,-0.0374168802274154,"AA Man PBS",60.3309164935063,-0.00062019412934731,-0.000703773410475699,-1.02798724997666e-05,0.187246849316654
749.53175,10.8527991144378,0.0597465706111235,"AA Man PBS",57.9598490123836,0.00103082688497615,0.000901258215319902,1.77851892739732e-05,0.187246849316654
750.20265,12.3448621527035,0.100143656522192,"AA Man PBS",65.9282770191079,0.00151897882138142,0.00154396633136794,2.30398683245002e-05,0.187246849316654
750.2837,9.5137757578085,-0.0437771697434812,"AA Man PBS",50.8087361284233,-0.00086160713844231,-0.00112987928720465,-1.69578541820943e-05,0.187246849316654
750.5551,13.6891130331772,-0.0628875986065644,"AA Man PBS",73.1073077231195,-0.00086020947242018,-0.000695976987362809,-1.17663951691131e-05,0.187246849316654
752.31945,12.5993617958563,0.0294442957210188,"AA Man PBS",67.2874435101948,0.000437589752039809,0.000488939749104533,6.50328990391066e-06,0.187246849316654
754.51335,12.8124210393604,-0.224033595011028,"AA Man PBS",68.4252957319099,-0.00327413411392171,-0.00320071425662384,-4.78497619761815e-05,0.187246849316654
764.7666,9.95662796597137,-0.089479573668794,"AA Man PBS",53.1738077426002,-0.00168277536380205,-0.00190517442028568,-3.16466966583981e-05,0.187246849316654
768.04575,11.268080135598,-0.126468029572391,"AA Man PBS",60.1776754947824,-0.00210157718011817,-0.00218812873423534,-3.49228706964659e-05,0.187246849316654
769.6299,12.7700304986648,-0.114040894541741,"AA Man PBS",68.1989071926618,-0.0016721806732119,-0.00160315186364785,-2.45191710841933e-05,0.187246849316654
770.40775,10.1667785112611,-0.0784878002890466,"AA Man PBS",54.2961259341033,-0.00144555065280907,-0.00164618114818179,-2.66234584501198e-05,0.187246849316654
776.1635,10.3629122871632,-0.0749365311606606,"AA Man PBS",55.3435869547714,-0.00135402375024773,-0.00153433761936209,-2.44657750744324e-05,0.187246849316654
777.2655,13.5585704598841,-0.145677797941335,"AA Man PBS",72.4101393928138,-0.00201184252872454,-0.00186113236872414,-2.77839891705029e-05,0.187246849316654
779.62635,11.973384733946,0.155854008283001,"AA Man PBS",63.9443855938947,0.00243733686445619,0.00242384467942028,3.81165108057416e-05,0.187246849316654
780.75285,11.5684374359482,-0.0532039700251839,"AA Man PBS",61.7817468126514,-0.000861160015214866,-0.000916598891328897,-1.39387450119575e-05,0.187246849316654
781.7942,11.8886195102839,-0.0600354115271467,"AA Man PBS",63.4916932042953,-0.000945563246107999,-0.000967835883979883,-1.48927079809557e-05,0.187246849316654
782.79915,11.8133971089485,-0.00533472188969615,"AA Man PBS",63.0899646752978,-8.45573763934108e-05,-0.000114621968543224,-1.34026666251278e-06,0.187246849316654
782.874,12.5605975835997,0.0116382183109705,"AA Man PBS",67.0804215368048,0.000173496499341242,0.000220831083920308,2.58639548420325e-06,0.187246849316654
784.05615,11.2436180330773,-0.0903332380305853,"AA Man PBS",60.047034564855,-0.00150437467370714,-0.00159346014831873,-2.50532717328832e-05,0.187246849316654
788.48755,12.9322889913718,0.109867833902508,"AA Man PBS",69.065455779723,0.00159077838062663,0.00167661482639923,2.30329093273525e-05,0.187246849316654
792.6384,12.8719620653295,-0.350774301330363,"AA Man PBS",68.7432771889351,-0.00510267062721332,-0.00502308317962617,-7.42279221455948e-05,0.187246849316654
804.94835,11.6610159512047,-0.159988877711785,"AA Man PBS",62.276166428225,-0.0025690225793872,-0.00261487165851003,-4.12520989445949e-05,0.187246849316654
806.2669,12.5560916318954,0.00420698722937297,"AA Man PBS",67.0563573043718,6.27380817940537e-05,0.000109605914859805,9.35602295085651e-07,0.187246849316654
807.64075,10.5561074358546,0.0123448196027458,"AA Man PBS",56.3753541081118,0.000218975468944674,5.8673826754689e-05,3.88424112644581e-06,0.187246849316654
808.4498,14.586261734235,-0.13512104952151,"AA Man PBS",77.898569655333,-0.00173457677232536,-0.00147741264011176,-2.22671196659978e-05,0.187246849316654
808.52505,14.9824770521907,-0.0606171908812287,"AA Man PBS",80.0145749147094,-0.0007575768657878,-0.00045937054950511,-9.46798588376343e-06,0.187246849316654
808.9856,10.8007584148083,-0.0982709950562665,"AA Man PBS",57.6819233766818,-0.00170367056615857,-0.00183862990062883,-2.9535606069046e-05,0.187246849316654
809.9545,11.5325243839837,-0.0150375329449346,"AA Man PBS",61.5899515856793,-0.000244155622106887,-0.000303314571682022,-3.96421195050358e-06,0.187246849316654
810.4088,12.3611241255448,0.110370988641834,"AA Man PBS",66.015124797325,0.00167190456703198,0.00169857658251951,2.53260835628949e-05,0.187246849316654
810.8353,11.4781125044837,-0.0730354063606774,"AA Man PBS",61.2993625600238,-0.00119145458142671,-0.0012562498158015,-1.94366553201928e-05,0.187246849316654
811.6951,13.4254811825866,0.0756033738138231,"AA Man PBS",71.6993702782295,0.00105444962097218,0.00119137365416495,1.47065394979117e-05,0.187246849316654
812.1512,12.1036363398285,-0.0708032014222825,"AA Man PBS",64.64,-0.0010953465566566,-0.0010953465566566,-1.69453365819399e-05,0.187246849316654
813.5583,11.0735588074329,-0.229598043874758,"AA Man PBS",59.1388258218773,-0.00388235716018938,-0.00398905831426928,-6.56481948404388e-05,0.187246849316654
816.0965,14.725576879358,0.00528620108795012,"AA Man PBS",78.6425882897262,6.72180456278383e-05,0.000338813214630356,8.54728297855625e-07,0.187246849316654
816.2795,14.026568794886,-0.0616513133048101,"AA Man PBS",74.9095049987497,-0.000823010555280523,-0.000623822527467548,-1.09867306598043e-05,0.187246849316654
817.1761,9.48572288570332,-0.0455598820929841,"AA Man PBS",50.6589185362579,-0.000899345730414196,-0.00117052375153541,-1.77529595261792e-05,0.187246849316654
817.9028,11.8662123262541,-0.0640179936794495,"AA Man PBS",63.372026656572,-0.00101019325176987,-0.00103478695026144,-1.59406808503119e-05,0.187246849316654
820.0363,11.4568059493364,0.127263982125612,"AA Man PBS",61.1855739690539,0.00207996712084419,0.00201296483510464,3.39944040060192e-05,0.187246849316654
820.6076,12.9957441673178,-0.0158808022234947,"AA Man PBS",69.4043409261357,-0.000228815690943539,-0.000136406205479424,-3.29684984959455e-06,0.187246849316654
821.01255,12.1029187750831,-0.0687304181288207,"AA Man PBS",64.6361678140486,-0.00106334302377812,-0.00106341735312136,-1.64512077330644e-05,0.187246849316654
821.52675,11.8082832383855,-0.0820392775444504,"AA Man PBS",63.0626538255737,-0.0013009169860083,-0.00133151130128451,-2.06289603607e-05,0.187246849316654
821.9854,13.9697706100197,-0.0619034978907939,"AA Man PBS",74.6061718047676,-0.000829736955982482,-0.000636432399737694,-1.11215591942416e-05,0.187246849316654
822.2771,23.3659093488206,-0.865746998726116,"AA Man PBS",124.786662280797,-0.00693781677386319,-0.00577120796061428,-5.55974224092282e-05,0.187246849316654
822.71255,8.28881797165181,-0.0412860196871753,"AA Man PBS",44.2667954195297,-0.000932663394670776,-0.00132782347698324,-2.10691419117116e-05,0.187246849316654
823.0259,12.2864319324139,-0.0952325945735996,"AA Man PBS",65.6162278684662,-0.00145135734965598,-0.00143242236653464,-2.21188781617462e-05,0.187246849316654
823.88355,11.3182580097943,-0.119385809279268,"AA Man PBS",60.4456526296683,-0.00197509339523071,-0.00205644724634239,-3.26755243645312e-05,0.187246849316654
824.53905,10.6163483931113,-0.0903075654760823,"AA Man PBS",56.6970735788347,-0.00159280823110762,-0.00174686978023663,-2.80933058898162e-05,0.187246849316654
827.45975,15.1957993519997,-0.249068038100788,"AA Man PBS",81.1538320001424,-0.00306908536494433,-0.00274878193959485,-3.78181200973843e-05,0.187246849316654
828.28015,13.1705978858763,-0.078091044671869,"AA Man PBS",70.3381548685151,-0.00111022310462716,-0.000999701299479728,-1.57840805847485e-05,0.187246849316654
828.4581,14.3615740294052,-0.125783190624452,"AA Man PBS",76.6986151265931,-0.00163996690705358,-0.00140607717570682,-2.1381962429788e-05,0.187246849316654
828.96525,12.9989016691596,-0.196679854035196,"AA Man PBS",69.4212037030173,-0.0028331380550039,-0.00274040149795543,-4.08108460222617e-05,0.187246849316654
829.1253,11.0771499096819,-0.178832027248527,"AA Man PBS",59.1580042607248,-0.00302295571805241,-0.00312928488580863,-5.10996906645034e-05,0.187246849316654
829.2013,11.714648287983,0.0721136010982609,"AA Man PBS",62.5625922718321,0.00115266325258599,0.00111236970889643,1.84241606801986e-05,0.187246849316654
830.4592,11.0825274347306,0.0984587982203095,"AA Man PBS",59.1867231687776,0.00166352845619689,0.0015577563223636,2.81064462962944e-05,0.187246849316654
831.2886,12.1957521524462,-0.0416769552138982,"AA Man PBS",65.1319485318651,-0.000639884974322673,-0.000630343106641647,-9.82444082737086e-06,0.187246849316654
833.3134,10.6231003860029,-0.0472264618044947,"AA Man PBS",56.7331328926029,-0.000832431762474593,-0.000985793902664746,-1.46727621062353e-05,0.187246849316654
833.70745,13.0855825762108,-0.033457499199871,"AA Man PBS",69.8841268836611,-0.000478756774847728,-0.000377041327834008,-6.85072270624106e-06,0.187246849316654
835.99155,13.0903740730195,-0.223971718504359,"AA Man PBS",69.9097160822307,-0.0032037280517763,-0.00310151627490081,-4.58266494460933e-05,0.187246849316654
836.17955,11.5369900436326,0.120571113037468,"AA Man PBS",61.6138006366257,0.00195688485033653,0.00189818847859974,3.17604957025371e-05,0.187246849316654
836.51935,11.7950751469685,-0.107306731062305,"AA Man PBS",62.9921154348601,-0.00170349464090106,-0.00173545712367249,-2.70429819532357e-05,0.187246849316654
836.694,12.4293342502892,-0.218873125330201,"AA Man PBS",66.3794039560576,-0.00329730477054438,-0.00326356717134954,-4.96736122054841e-05,0.187246849316654
836.8644,11.5457042258047,-0.197111734037536,"AA Man PBS",61.6603391081883,-0.00319673451181783,-0.00325452822014785,-5.1844257719843e-05,0.187246849316654
837.7294,9.31278654151592,0.0339669024466692,"AA Man PBS",49.7353444156865,0.000682952995414587,0.000393861266900649,1.37317435606052e-05,0.187246849316654
